id,Python,Ruby,Rails,ML
3112833093,0,0,0,0
336941021,0,0,0,0
64135565,0,0,0,0
744697833337454592,0,0,0,0
584296927,0,0,0,0
248696417,0,1,1,1
738231517667676160,0,0,0,0
1459167066,0,0,0,0
145268955,0,0,0,0
565254021,0,0,0,0
2925046804,0,0,0,0
46862648,0,0,0,0
607275635,0,0,0,0
744448149750591488,0,0,0,0
744427860866146304,0,0,0,0
278968609,0,0,0,0
397319948,0,0,0,0
633920478,0,0,0,0
3782044392,0,0,0,0
152585619,0,0,0,0
134577574,0,0,0,0
744196953404112896,0,0,0,0
53676046,0,0,0,1
606122633,0,0,0,0
1643641,0,0,1,0
744202686946390017,0,0,0,0
744187564794355712,0,0,0,0
11630782,0,0,0,0
744115976191434752,0,0,0,0
744003885824516096,0,0,0,0
743771125570740224,0,0,0,0
124561392,0,0,0,0
743942296702353408,0,0,0,0
117647211,0,0,0,0
743913077960146944,0,0,0,0
14610890,0,0,0,0
743812192634494976,0,0,0,0
453984340,0,0,0,0
1522897087,0,0,0,0
3388443659,0,0,0,0
3521293452,0,0,0,0
743715452816285697,0,0,0,0
164325909,0,0,0,0
539162478,0,0,0,0
548519397,0,0,0,0
3267265933,0,0,0,0
332351365,0,0,0,0
298698577,0,1,1,1
297730482,0,1,0,1
161866657,0,0,0,0
294288647,0,0,0,0
742017958168256512,0,0,0,0
743519760734818304,0,0,0,0
742528253299023877,0,1,1,1
195947252,0,0,0,0
743459927843184641,0,0,0,0
743383146352115712,0,0,0,0
354309480,0,0,0,0
109439600,0,0,0,0
94680915,0,0,0,0
722719235252858881,0,0,0,0
740820311256518656,0,0,0,0
743282994123673602,0,0,0,0
46742259,0,0,0,0
62534231,0,0,0,0
743264912533688320,0,0,0,0
743263765324402688,0,0,0,0
47079627,0,0,0,0
743126367990996994,0,0,0,0
808518876,0,0,0,0
150301489,0,0,0,0
212257099,0,0,0,0
743075838136975360,0,0,0,0
195353590,0,0,0,0
3258831859,0,0,0,0
742364754514051072,0,0,0,0
741133805755469825,0,0,0,0
743027138954039297,0,0,0,0
743008097182982144,0,0,0,0
209189310,0,1,0,0
15773571,0,1,1,1
728977626317004800,0,0,0,0
430599920,0,0,0,0
3572681240,0,0,0,0
742892377157689344,0,0,0,0
524752140,0,0,0,0
25058202,0,0,0,0
2799149906,0,0,0,0
81046080,0,0,0,0
199625934,0,0,0,0
4256457088,1,1,1,1
92995040,1,0,0,0
1694775800,0,0,0,0
742657569492062209,0,0,0,0
1357038158,0,0,0,0
6417622,0,0,0,0
742596564879704064,0,0,0,0
216746262,0,0,0,0
742524712660570112,0,0,0,0
90526278,0,0,0,0
742451152365715456,0,0,0,0
6540412,0,0,0,0
186319211,0,0,0,0
742351229565554695,0,0,0,0
741390285318414341,0,0,0,0
187426656,0,0,0,0
742035530653671427,0,0,0,0
741637678999863297,0,0,0,0
742126440330629127,0,0,0,0
128719925,0,0,0,0
742175405738577920,0,0,0,0
2834581071,0,0,0,0
741984095895330817,0,0,0,0
741986269983473667,0,1,1,1
228644913,0,0,0,0
161120161,0,0,0,0
112071171,0,0,0,0
15980554,0,0,0,0
741954114423136260,0,0,0,0
2363643402,0,1,1,1
702412431172214784,0,0,0,0
116223245,0,0,0,0
2500715809,0,0,0,0
111690093,0,0,0,0
741813876149256192,0,0,0,0
741810738834989060,0,0,0,0
1185640686,0,0,0,0
257806259,0,0,0,0
741615230107582465,0,1,0,0
1534786669,0,0,0,0
529164124,0,0,0,0
741572622723387393,0,0,0,0
741570588624310272,0,0,0,0
59609376,0,0,0,0
90787316,0,0,0,1
741526497974833154,0,0,0,0
544251438,0,0,0,0
3356542414,0,0,0,0
124690619,0,0,0,0
28358443,0,0,0,0
254491421,0,0,0,0
4745555634,0,0,0,1
741406704668024832,0,0,0,0
985559322,0,0,0,0
52715505,0,0,0,0
727431787933102080,0,0,0,0
2867339268,0,0,0,0
16895126,0,0,0,0
144714668,0,0,0,0
741292943248490497,0,0,0,0
3505881313,0,0,0,0
356095061,0,0,0,0
741280175611105280,0,0,0,0
741276953945243648,0,0,0,0
741257758868049920,0,0,0,0
6417462,0,0,0,0
719822605197426688,0,0,0,0
741174846332096512,0,0,0,0
741150380009066496,0,0,0,0
19485194,0,0,0,0
741040668332589057,0,0,0,0
741152306998214658,0,0,0,0
454835513,0,0,0,0
168974389,0,0,0,0
77831524,0,0,0,0
740959476262535168,0,0,0,0
3413942784,0,0,0,0
7869482,0,0,0,0
135432673,0,0,0,0
3414357072,0,0,0,0
2993684384,0,0,0,0
724707675469021185,0,0,0,0
109925897,0,0,0,0
57232939,0,0,0,0
84543445,0,0,0,0
740745243499192322,0,0,0,0
2383719949,0,1,0,0
143651932,0,0,0,0
4824067702,0,0,0,0
80179307,0,0,0,0
740776530222186498,0,0,0,0
2999990851,0,0,0,0
3147904418,0,0,0,0
141011975,0,0,0,0
8068072,0,0,0,0
7362472,0,0,0,0
116736587,0,0,0,0
17049687,0,0,0,0
518474304,0,0,0,0
740386525507166208,0,0,0,0
109452585,0,0,0,0
36128822,0,0,0,0
244632721,0,0,0,1
3188565590,0,0,0,0
537825854,0,0,0,0
925716715,0,0,0,0
108301790,0,1,0,0
2535057316,1,1,0,0
151633154,0,0,0,0
98781452,0,0,0,0
740712037915889665,0,0,1,1
124433493,0,0,0,0
557655487,0,1,1,1
106403757,0,0,0,0
2849765099,0,0,0,0
2923754936,0,0,0,0
36914804,0,0,0,0
282936456,0,0,0,0
545854982,0,0,0,0
3065684709,0,0,0,0
2883382954,0,0,0,0
322675612,0,0,0,0
711836802789695489,0,0,0,0
2431568293,0,0,0,0
59450155,0,0,0,0
739753234869391360,0,1,1,1
726731051821715456,0,0,0,0
731834310173458433,0,0,0,0
1074809234,0,0,0,0
490225379,0,0,0,0
740393064376762369,0,0,0,0
2171092159,0,0,0,0
123167818,0,0,0,0
3282672434,0,0,0,0
459698885,0,0,0,0
148612414,0,0,0,0
115275254,0,0,0,0
38417932,0,0,0,0
167928706,0,0,0,0
3260060960,1,0,0,0
4441760234,0,0,0,0
2860914254,0,0,0,0
1152035359,0,0,1,1
12750272,0,0,0,0
740029446007054338,0,0,0,0
2788310863,0,0,0,0
412368337,0,0,0,0
128803452,0,0,0,0
740007889364881408,0,0,0,0
740006868303499264,0,0,0,0
729191285706268672,0,1,1,1
783771902,0,0,0,0
739751415648636928,0,0,0,0
3083497791,0,0,0,0
1575098064,0,0,0,0
2277018871,0,0,0,0
739854454497923072,0,0,0,0
734414712960475136,0,0,0,1
257199041,0,1,0,0
739761240478613504,0,0,0,0
739716097755090944,0,0,0,0
739655299578003457,0,0,0,0
739620069190176769,0,0,0,0
739613748395003904,0,0,0,0
729996581596880896,0,1,0,0
2309926470,0,0,0,1
1187124512,0,0,0,0
1391903551,0,0,0,0
739401572073906176,0,0,0,0
59200620,0,0,0,0
739382536330039297,0,0,0,0
2405151746,0,0,0,0
738009298341502977,0,0,0,0
739359446954999808,0,0,0,0
19805188,0,1,1,1
325502867,0,0,0,0
33200534,0,0,0,0
735619466415865856,0,0,0,0
739190507037827072,0,0,0,0
118408695,1,0,0,1
739059025313038338,0,0,0,0
2470569836,0,0,0,0
988417129,0,0,0,0
739022733091037184,0,0,0,0
738993087502942208,0,0,0,0
3017458111,0,1,1,1
727760888724336641,0,0,0,0
2714502547,0,0,0,0
265848212,0,0,0,0
1945490600,0,0,0,1
936961322,0,0,0,0
90337799,0,1,0,0
271938552,0,0,0,0
630034774,0,0,0,0
2957468060,0,0,1,1
146485646,0,0,0,0
738720978524479488,0,0,0,0
243267961,0,0,0,0
452361138,0,0,0,0
448796370,0,0,0,0
108303252,0,0,0,0
70082910,0,0,0,0
738522163137892353,0,0,0,0
3909041,0,0,0,0
738432047107051520,0,0,0,0
1613155789,0,0,0,0
19826717,0,0,0,0
738411903437799424,0,0,0,0
10839502,0,0,0,0
3007399416,0,0,0,0
173898985,0,0,0,1
272505782,0,0,0,0
65549854,0,0,0,0
738343919188987905,0,0,0,0
4805409380,0,0,0,0
629956283,0,1,0,0
85273137,0,0,0,0
738266380416360448,0,0,0,0
44562977,0,0,0,0
2722888813,0,0,0,0
192451472,0,0,0,0
16036782,0,0,0,0
2610766640,0,0,0,1
738191252433166336,0,0,0,0
738178390683836416,0,0,0,0
738173380898103297,0,0,0,0
8007152,0,0,0,0
738147478256508928,0,0,0,0
724914395533422594,0,0,0,0
826164840,0,0,0,0
3663079521,0,0,0,0
177269837,0,0,0,0
738018777908973569,0,0,0,0
183170861,0,0,0,0
737975166207152128,0,0,0,0
737993075948146688,0,0,0,0
80054076,0,0,0,0
100346822,0,0,0,0
344612962,0,1,0,0
2154762044,0,0,0,0
237994120,0,0,0,0
737930986122412032,0,0,0,0
737911036901249024,0,0,0,0
737869039876329473,0,0,0,0
1039319990,0,0,0,0
737835931307151362,0,0,0,0
2932901221,0,0,0,0
758356490,0,0,0,0
737757930850652161,0,0,0,0
114803071,0,0,0,0
737688222134902784,0,0,0,0
737678084145569792,0,0,0,0
46580430,0,0,0,0
568000807,0,0,0,0
16152320,0,0,0,0
140456810,0,0,0,0
12453752,0,0,0,0
737531582454472705,0,0,0,0
737517503358722048,0,0,0,0
126992355,0,0,0,0
737478102863859712,0,0,0,0
737475574705192960,0,0,0,0
737473392434020352,0,0,0,0
737419414077734914,0,0,0,0
737212242496626688,0,0,0,0
3063601808,0,0,0,0
405341520,0,0,0,0
737401585601417216,0,0,0,0
737014057048379393,0,0,0,0
337929371,0,1,0,0
163347571,0,0,0,0
1632752118,0,0,0,0
2265500425,0,0,0,0
111798167,0,0,0,0
283497863,0,0,0,0
2453034750,0,0,0,0
1681314722,0,0,0,0
210665894,0,0,0,0
737185918344302592,0,0,0,0
49259752,0,0,0,0
3151275080,0,0,1,1
2913540805,0,0,0,0
737117698719502338,0,0,0,0
75053330,0,0,0,0
1404035617,0,0,0,0
737073994260570112,0,1,1,0
18347976,0,0,0,0
2735246778,0,0,0,0
2573204216,0,0,0,0
735681164736761856,0,0,0,0
734111245561823232,0,0,0,0
625533859,0,0,0,0
2725702407,0,0,0,0
736217704483278848,0,0,0,0
2898221802,0,0,0,0
1051816704,0,0,0,0
3077017770,0,0,0,0
17223924,0,0,0,0
217963936,0,0,0,1
262566822,0,0,0,0
781738374,0,1,0,0
736616454515089409,0,0,0,0
121280900,0,0,0,0
721142446210424832,0,0,0,0
736569380029358080,0,0,0,0
3234786821,0,0,0,0
257508936,0,0,0,0
2897048034,0,0,0,0
151429460,0,0,0,0
736218487492747265,0,0,0,0
448930718,0,0,0,0
2605288466,0,0,0,0
288591646,0,0,0,0
2616218402,0,0,0,0
983576209,0,0,0,0
406242785,0,0,1,1
1289493770,0,0,0,0
45168769,0,0,0,0
2375046115,0,0,0,0
736120765251080192,0,0,0,0
2217556927,0,0,0,0
64719522,0,0,0,0
6566972,0,0,0,0
4926083162,0,0,0,0
140325854,0,0,0,0
57702397,0,0,0,0
162208766,0,0,0,0
107593981,0,0,0,0
14076803,0,0,0,0
735845338859208704,0,0,0,0
556092832,0,0,0,0
16788716,0,0,0,0
333412807,0,0,0,0
255201724,0,0,0,0
460066652,0,0,0,0
735775416019865601,0,0,0,0
735743932533858308,0,0,0,0
533362995,0,0,0,0
735693276682944512,0,0,0,0
893114173,0,0,0,0
4021062134,0,0,0,0
735683283724304385,0,0,0,0
735685363398647808,0,0,0,0
734935324653027329,0,0,0,0
70901251,0,0,0,0
735662424808787968,0,0,0,0
735619222211067905,0,0,0,0
735589636756504577,0,0,0,0
734827054609338373,0,0,0,0
4443463515,0,0,0,0
735546486629498880,0,0,0,0
735544542770892800,0,0,0,0
129029325,0,0,0,0
735529156084178944,0,0,0,0
73350006,0,0,0,0
731788728671207424,0,0,0,0
15690477,0,0,0,0
735475443797630977,0,0,0,0
735475567403864065,0,0,0,0
735463512571580416,0,0,0,1
539656969,0,0,0,0
2329430118,0,0,0,0
548457930,0,0,0,0
735413217770381313,0,0,0,0
142326570,0,0,0,0
50969507,0,0,0,0
225677440,0,0,0,0
237666572,0,0,0,0
715819795904593920,0,0,0,0
259794432,0,1,0,0
711927228645416961,0,0,0,0
206035790,0,0,0,0
3009393248,0,0,0,0
100249975,0,0,0,0
816995095,0,0,0,0
121022333,0,0,0,0
506693110,0,0,0,0
97788605,0,0,0,0
157379825,0,0,0,0
168369043,0,0,0,0
83346475,0,0,0,0
726043527193321473,0,0,0,0
2382042709,1,0,0,0
4565321,0,0,0,1
13211722,0,0,0,0
60088224,0,0,0,0
982489484,1,0,0,0
734996247996563456,0,0,0,0
734989548053090304,0,0,0,0
715488550620258304,0,0,0,0
3258440138,0,0,0,0
154757517,0,0,0,0
312691661,0,0,0,0
211095954,0,0,0,0
469100280,0,0,0,0
734760551209783296,0,0,0,0
709065704851566592,0,0,0,0
140733726,0,0,0,0
2905307706,0,0,0,0
734633098151858176,0,0,0,0
2695600069,0,0,0,0
365985373,0,0,1,1
54860558,0,0,0,0
151182042,0,0,0,0
17506634,0,0,0,0
3813788413,0,0,0,0
1957287325,0,0,0,0
82322342,0,0,0,0
1157455622,0,0,0,0
732295810956697600,0,0,0,0
66489629,0,0,0,0
2182185223,0,0,0,0
198936677,0,0,0,0
715635890006036480,0,0,0,0
196327426,0,0,0,0
275910096,1,0,0,0
734396881162248193,1,0,0,0
2360646054,0,0,0,0
97605451,1,0,0,0
708940980490100741,0,0,0,0
2166137550,0,0,0,0
545343336,0,0,0,0
734340316371652608,0,0,0,0
734338744380166144,0,0,0,0
734320920223830017,0,0,0,0
1402753830,0,0,0,0
402129808,0,0,0,1
1135971217,0,0,0,0
90133916,0,0,0,0
734149173868535809,0,0,0,0
107786323,0,1,0,0
5652362,0,0,0,0
4560303180,0,0,0,0
734036733894008832,0,0,0,0
734036327377842177,0,0,0,0
1595889722,0,0,0,0
733986158326087682,0,0,0,0
733877373737652227,0,0,0,1
6009772,1,1,0,0
585440937,0,0,0,0
598381978,0,0,0,0
733824597921923072,0,0,0,0
517201376,0,0,0,0
733619672189296641,0,0,0,0
108954224,0,0,0,0
230988870,0,0,0,0
338180991,0,0,0,0
281419238,0,0,0,0
733583017239683072,0,0,0,0
152068963,0,0,0,0
733564096398811136,0,0,0,0
733555400369278976,0,0,0,0
733530396546072576,0,0,0,0
733500126006665216,0,0,0,0
164167564,0,0,0,0
733480406167654401,0,0,0,0
485474176,0,0,0,0
733467920903233537,0,0,0,0
28867251,0,0,0,0
4494862692,0,0,0,1
733462299227258881,0,0,0,0
3166170994,0,0,0,0
731143281250275328,0,0,0,0
3702697820,0,1,0,1
1857617982,0,0,0,0
703220984854265856,0,0,0,0
733313736962899968,0,0,0,0
1227490272,0,0,0,0
733270511250079745,0,0,0,0
733252188072513538,0,0,0,0
54889517,0,0,0,0
239809319,0,0,0,0
733208200674050049,0,0,0,0
99868362,0,0,0,1
2880286825,0,0,0,0
703577753497436160,0,0,0,0
3197097439,0,0,0,0
732618484346191873,0,0,0,1
269926600,0,0,0,0
385554022,0,0,0,0
732127542388264961,0,0,0,0
2720766925,0,0,0,0
2319382795,0,0,0,1
2762276587,0,0,0,0
714510615855767553,0,0,0,0
1962268639,0,0,0,0
19677959,0,1,1,1
732825998769684480,0,0,0,0
732823677562200064,0,0,0,0
138283587,0,0,0,0
732488999701381121,0,0,0,0
30325443,0,0,0,0
732788720248721409,0,0,0,0
732787851247636480,0,0,0,0
22250811,0,0,0,0
33177652,0,0,0,0
732645935189090304,0,0,0,0
165503605,0,0,0,0
94771035,0,0,0,0
988835670,1,1,0,0
121265700,0,0,0,0
1334313350,0,0,0,0
138399358,0,0,0,0
367684976,0,0,0,0
1644960607,0,0,0,0
3230776123,0,0,0,0
1338941546,0,0,0,0
3245899663,0,0,0,0
362402928,0,0,0,0
248478380,0,0,0,0
2561277584,0,0,0,1
2673208657,0,0,0,0
1490192706,0,0,0,0
732431921104322560,0,0,0,0
1360454899,0,0,0,0
732403855778926592,0,0,0,0
3286195902,0,0,0,0
732382078373789696,0,0,0,0
92751109,0,0,0,0
731295947058233346,0,0,0,0
19821640,0,1,0,0
732238204686852096,0,0,0,0
141672348,0,0,0,1
2563407127,0,0,0,0
269324014,0,0,0,0
732213790071095297,0,0,0,0
275106403,0,0,0,0
619149504,0,0,0,0
109230868,0,0,0,0
732084378701041664,0,0,0,0
732101075507937281,0,0,0,0
732098232487010308,0,0,0,0
732094589851537408,0,0,0,0
290339454,0,0,0,0
732079548167118848,0,0,0,0
1423147892,0,0,0,0
732046213785079808,0,0,0,0
113819019,0,1,0,0
53905744,0,0,0,0
2364986461,1,0,0,0
4343630654,0,0,0,0
732029254171381760,0,0,0,0
732026794899988480,0,0,0,0
145767380,0,0,0,0
265908170,0,0,0,0
722940575914135555,0,0,0,0
230470658,0,0,0,0
1894396488,0,0,0,1
44353180,0,0,0,0
731991864119840768,0,0,0,0
4412473813,0,0,0,0
47124308,0,0,0,0
349089566,0,0,0,0
731854526651596801,0,0,1,1
342286876,0,0,0,0
231674325,0,0,0,1
706693741151584258,0,0,0,0
45090111,0,0,0,0
3732164418,0,0,0,0
731816672911200256,0,0,0,0
2353120868,0,0,0,0
731800823206952960,0,0,0,0
731799585769803776,0,0,0,0
731799146638782464,0,0,0,0
731798672137199616,0,0,0,0
731798161040285696,0,0,0,0
191934799,0,1,0,0
731797573695066112,0,0,0,0
731795087810801664,0,0,0,0
731793660413661185,0,0,0,0
293691343,0,0,0,0
147926716,0,0,0,0
4141226532,0,0,0,0
2785478864,0,0,0,0
731742283704336384,0,0,0,0
731708997556834305,0,0,0,0
4343823132,0,0,0,0
105239129,0,0,0,0
730964568776695809,0,1,1,1
150354133,0,0,0,0
2896673028,0,0,0,0
35041003,0,0,0,0
731516928196415490,0,0,0,0
380478790,0,0,0,0
452024303,0,0,0,0
27589060,0,0,0,0
102963491,0,0,0,0
15679009,0,0,0,0
81223513,0,0,0,0
2295925136,0,0,0,0
18046286,0,0,0,0
3251142289,0,0,0,0
149779725,0,0,0,0
2462869374,0,0,1,0
730948097203798016,0,0,0,0
62320484,0,1,0,0
534383827,0,0,0,0
731150724260716544,0,0,0,0
731154024901156864,0,0,0,0
17366012,0,1,0,0
731076376086884352,0,0,0,0
731065255393136640,0,0,0,0
731064692857262080,0,0,0,0
731064129214136320,0,0,0,0
731063085927141377,0,0,0,0
731062620900458496,0,0,0,0
731061623859908609,0,0,0,0
731060687414427648,0,0,0,0
731060285503635456,0,0,0,0
731060559626547200,0,0,0,0
731058487535472641,0,0,0,0
731054142593077248,0,0,0,0
731053729198288896,0,0,0,0
731053296736145408,0,0,0,0
731052865511407616,0,0,0,0
731052245375197186,0,0,0,0
731051790628728832,0,0,0,0
731051336037498880,0,0,0,0
731050679272386560,0,0,0,0
731048670947360768,0,0,0,0
731048296559575040,0,0,0,0
731047868157546496,0,0,0,0
731047215184117760,0,0,0,0
731046744193142785,0,0,0,0
731043649920847872,0,0,0,0
731043216942870528,0,0,0,0
731042652972584960,0,0,0,0
731042232791379968,0,0,0,0
731040622199623680,0,0,0,0
731039110153031680,0,0,0,0
731038469603069952,0,0,0,0
731038057835696128,0,0,0,0
731037133536931840,0,0,0,0
731022410745544704,0,0,0,0
731021944859021313,0,0,0,0
731021546119139328,0,0,0,0
731021004835852288,0,0,0,0
731020566405251072,0,0,0,0
731020041844559872,0,0,0,0
80758292,0,0,0,0
731016627630788608,0,0,0,0
731016209500606464,0,0,0,0
731015758524891136,0,0,0,0
731015255850127360,0,0,0,0
731014497633243136,0,0,0,0
731014049027268608,0,0,0,0
731013644318806016,0,0,0,0
731013248183619584,0,0,0,0
731012814761013248,0,0,0,0
83471523,0,0,0,0
731009642231435264,0,0,0,0
731009165888458752,0,0,0,0
731008077915402240,0,0,0,0
731007258688147456,0,0,0,0
384467897,0,0,0,1
731006763319894016,0,0,0,0
731006316618059776,0,0,0,0
731005811430936576,0,0,0,0
3304667996,0,0,0,0
731000883119570944,0,0,0,0
731000343396532224,0,0,0,0
730999763634671616,0,0,0,0
730999293415428096,0,0,0,0
4649823499,0,0,0,0
730998657105989633,0,0,0,0
730998003075559424,0,0,0,0
730997594625835008,0,0,0,0
730997147097780224,0,0,0,0
730996492446662657,0,0,0,0
730995923363434496,0,0,0,0
153378597,0,0,0,0
730995232964259840,0,0,0,0
730994664933888000,0,0,0,0
730993410761498624,0,0,0,0
730992979024990208,0,0,0,0
730992269357154304,0,0,0,0
730991785703510016,0,0,0,0
730989781954482176,0,0,0,0
730988895006011392,0,0,0,0
730988428083531776,0,0,0,0
730987973269983232,0,0,0,0
730987378471538688,0,0,0,0
730981046662008833,0,0,0,0
730976203130052608,0,0,0,0
709032284314140673,0,0,0,0
755649001,0,0,0,0
333173671,0,0,0,0
1947983582,0,0,0,0
730937464739614720,0,0,0,0
3357846146,0,0,0,0
730915984412827648,0,0,0,0
87666771,0,0,0,0
2962116684,0,0,0,0
2293141316,0,0,0,0
8367072,0,0,0,0
17739244,0,0,0,1
138598204,0,0,0,0
90256195,0,0,0,0
730807672220487680,0,0,0,0
730804110413471745,0,0,0,0
730784394840014848,0,0,0,0
730783807570317313,0,0,0,0
730783015845146624,0,0,0,0
730782519667347456,0,0,0,0
730781879868100608,0,0,0,0
3231158713,0,0,0,0
730777056762580993,0,0,0,0
121616268,0,0,0,0
730776521368043520,0,0,0,0
730776025123192832,0,0,0,0
730775601322315777,0,0,0,0
2418998446,0,0,0,0
730774897459335168,0,0,0,0
730774440729006080,0,0,0,0
1108131097,0,1,0,0
718275714794053632,0,0,0,0
25686462,0,0,0,1
730770926988607493,0,0,0,0
1410119545,1,0,0,0
727876716811542533,0,0,0,0
730754550215348225,0,0,0,0
730751894503731200,0,0,0,0
730751383901765633,0,0,0,0
730750969353474048,0,0,0,0
730750529719128064,0,0,0,0
730750077719986176,0,0,0,0
730749612022235136,0,0,0,0
730746808713027584,0,0,0,0
730746383473487872,0,0,0,0
730745946871635968,0,0,0,0
730745434843561984,0,0,0,0
2239321968,0,0,0,0
730736861027700736,0,0,0,0
730736373800505344,0,0,0,0
730735925240729601,0,0,0,0
730735428416995328,0,0,0,0
109146227,0,0,0,0
730731348072255488,0,0,0,0
116166402,0,1,1,1
730724311363911680,0,0,0,0
730723833536229377,0,0,0,0
730723404672827393,0,0,0,0
730722973229944832,0,0,0,0
730722310261485568,0,0,0,0
730721693275176960,0,0,0,0
730721282841575424,0,0,0,0
730720786860916737,0,0,0,0
730719775538745344,0,0,0,0
730719342753685504,0,0,0,0
730718920940867584,0,0,0,0
730718432677756929,0,0,0,0
730712318821142528,0,0,0,0
730711938280357888,0,0,0,0
730710942485450752,0,0,0,0
730710493732704256,0,0,0,0
730709904969871360,0,0,0,0
179371169,0,0,0,0
730708920717709312,0,0,0,0
730705970188435456,0,0,0,0
730705266426191872,0,0,0,0
730704834433843200,0,0,0,0
730700141758287876,0,0,0,0
1371317688,0,0,0,0
715883496040833024,0,0,0,0
730674673474785280,0,0,0,0
730673818025480192,0,0,0,0
730669665039568897,0,0,0,0
730668849717248002,0,0,0,0
2876674056,0,0,0,0
730658937788203008,0,0,0,0
730653793193365505,0,0,0,0
730652985362014209,0,0,0,0
754530,0,0,0,0
106943820,0,0,0,0
6179302,0,0,0,0
14428269,0,0,0,0
750790801,1,0,0,0
730643827372007424,0,0,0,0
730642595953676289,0,0,0,0
730635275538419712,0,0,0,0
730632907157581824,0,0,0,0
730629453567696896,0,0,0,0
730627403731619840,0,0,0,0
730594650021498881,0,0,0,0
730620463584419840,0,0,0,0
3878824873,0,0,0,0
730616071611355137,0,0,0,0
730614050904739840,0,0,0,0
3810425478,0,0,0,0
730611764442861568,0,0,0,0
730611210803118080,0,0,0,0
70115033,0,0,0,0
3254420694,0,0,0,0
730570272596590592,0,0,0,0
730568774907101184,0,0,0,0
730311787417993216,0,0,0,0
138969394,0,0,0,0
14596629,0,0,0,1
2802978429,0,0,0,0
74451621,0,0,0,0
730450604821250048,0,0,0,0
28441668,0,0,0,0
4244147535,0,0,0,0
730428136270094337,0,0,0,0
730423210865471488,0,0,0,0
730422669619900416,0,0,0,0
730421370677514240,0,0,0,0
730411246005174272,0,0,0,0
730409331481522176,0,0,0,0
378724132,0,0,0,0
3164106776,0,0,0,0
273166322,0,0,0,0
26414390,0,0,0,0
1640704825,0,0,0,0
166961240,1,0,0,1
706822591617445888,0,0,0,0
2486775630,0,0,0,0
73995394,0,0,0,0
732431983,0,0,0,0
115537869,0,0,0,0
730361482307842049,0,0,0,0
135060837,0,0,0,0
722997747507298306,0,0,0,0
730355190654734336,0,0,0,0
730356048943550464,0,0,0,0
730341630339780609,0,0,0,0
819561475,0,0,0,0
3005171078,0,0,0,0
362136803,0,0,0,0
15967038,0,0,0,0
729119840485580800,0,0,0,0
215980350,0,0,0,0
730220263032250368,0,0,0,0
728940821370691584,0,0,0,0
723868492206727168,0,0,0,0
730271837947494400,0,0,0,0
46813781,0,0,0,1
463944756,0,0,0,0
3104480156,0,0,0,0
2483950884,0,0,0,0
271292041,0,0,0,0
109801035,0,0,0,0
1910550140,0,0,0,0
245168692,0,0,0,0
15482012,1,0,0,0
107934832,0,0,0,0
145231145,0,0,0,0
107808063,0,0,0,0
1696316798,0,0,0,0
19595810,0,0,0,0
39764667,0,0,0,0
163467092,0,0,0,0
130121074,0,0,0,0
3191033192,0,0,0,0
47045972,0,0,0,0
1070843850,0,0,0,0
66945667,0,0,0,0
38061520,0,0,0,0
88581854,0,0,0,0
730169548154884097,0,0,0,0
623774886,0,0,0,0
193407516,0,0,0,0
359358056,0,0,0,0
36757689,0,0,0,0
166583984,0,0,0,1
240370438,0,0,0,0
288204103,0,0,0,0
207021946,0,0,0,0
98099196,0,0,0,0
590516589,0,0,0,0
727780455282434048,0,0,0,0
33043357,0,0,0,0
1280382726,0,0,0,0
1658558899,0,0,0,0
730052486497624064,0,1,0,0
23821938,0,0,0,0
1410716256,1,0,0,0
827197669,0,0,0,0
126926134,0,0,0,0
17108115,0,0,0,0
223892491,0,0,0,0
45507090,0,0,0,0
212977017,0,0,0,0
1940743135,0,0,0,0
3279684602,0,0,0,0
62765450,0,0,0,1
3019079528,0,0,0,0
730035565895131136,0,0,0,0
106249538,0,0,0,0
3025112779,0,0,0,0
1548209574,0,0,0,0
2366853402,0,0,0,0
3603451032,0,0,0,0
70995362,0,0,0,0
3306658204,0,0,0,1
103568927,0,0,0,0
729977704427065344,0,0,0,0
50683239,0,0,0,1
4655849461,0,0,0,0
1532151098,0,0,0,0
1613033551,0,0,0,0
710845495,0,0,0,0
720484840311824384,0,0,0,0
714284637246201856,0,0,0,0
281619593,0,0,0,0
729705155403223040,0,0,0,0
422297024,0,0,0,0
103739996,0,0,0,0
304378556,0,0,0,0
607376081,0,0,0,0
4602421,0,0,0,1
729648442197291010,0,0,0,0
704802280143323136,0,0,0,0
149930946,0,0,0,0
177161997,0,0,0,0
29444215,0,0,0,0
389622254,0,0,0,0
729560453131558912,0,0,0,0
729197874257395716,0,0,0,0
235161388,0,0,0,0
729532994399035393,0,0,0,0
724181343110721536,0,0,0,0
2193335140,0,0,0,1
149544463,0,0,0,0
333952311,0,0,0,0
2905035374,0,0,0,0
2911402290,0,0,0,0
729446467421667329,0,0,0,0
1245645696,0,0,0,0
724264671474147328,0,0,0,0
14227397,0,0,0,0
311334738,0,1,1,1
18243118,0,1,1,1
729318340305428480,0,0,0,0
729289853095927808,0,0,0,0
12825762,0,0,0,0
164014769,0,0,0,0
68664432,0,0,0,0
448994542,0,0,0,0
720919512548134912,0,0,0,0
2273577715,0,0,0,1
1516535167,0,0,0,0
703098693105250305,0,0,0,0
804858,0,1,1,1
138346190,1,1,0,1
32422041,0,0,0,0
49165571,0,0,0,0
1183321830,0,0,0,0
23883447,0,0,0,0
4149547635,0,0,0,0
